LoadType,Condition,Vrms,Irms,RealPower,PF,ApparentPower,SP_Ratio,CurrentPerWatt,PF_Drift,Current_Drift,Power_Drift,RollingMean_Power,RollingMean_PF,RollingMean_Current,RollingStd_Power,RollingStd_PF,RollingStd_Current,Target_Next_Power
1,0,231.0,0.4253,96.63,0.983,98.24430000000001,1.0167059919279728,0.004401324640380834,-0.0050000000000000044,0.00020000000000003348,-0.5500000000000114,97.358,0.99,0.42504,1.0142090514287003,0.007713624310270084,0.0003361547262794121,99.66
1,0,232.6,0.4252,99.66,1.0,98.90152,0.9923893237005821,0.004266506120810757,0.017000000000000015,-9.999999999998899e-05,3.030000000000001,97.75,0.9907999999999999,0.425,1.460171222836502,0.008642916174532172,0.0002915475947422798,97.86
1,0,230.5,0.4248,97.86,1.0,97.9164,1.000576333537707,0.0043408951563458,0.0,-0.00040000000000001146,-1.7999999999999972,98.05,0.9942,0.425,1.2408061895396088,0.008136338242722604,0.0002915475947422798,96.18
1,0,230.1,0.4247,96.18,0.984,97.72347,1.0160477230193388,0.00441567893532959,-0.016000000000000014,-9.999999999998899e-05,-1.6799999999999926,97.502,0.991,0.42502000000000006,1.3598602869412248,0.00842614977317579,0.00025884358211087873,96.95
1,0,231.7,0.4249,96.95,0.985,98.44932999999999,1.0154649819494583,0.004382671480144405,0.0010000000000000009,0.00019999999999997797,0.769999999999996,97.45599999999999,0.9904,0.42498,1.377254515331091,0.00879204185613277,0.0002588435821109216,99.62
1,0,232.3,0.4255,99.62,1.0,98.84365,0.9922068861674361,0.004271230676570969,0.015000000000000013,0.0005999999999999894,2.6700000000000017,98.054,0.9938,0.42501999999999995,1.5652411954710967,0.008497058314498616,0.0003271085446759109,98.82
1,0,230.2,0.4256,98.82,1.0,97.97312,0.9914300748836268,0.00430682048168387,0.0,9.999999999998899e-05,-0.8000000000000114,97.886,0.9938,0.4250999999999999,1.3844060098106388,0.008497058314498616,0.00041833001326698307,96.2
1,0,229.5,0.4251,96.2,0.986,97.56044999999999,1.0141418918918919,0.004418918918918918,-0.014000000000000012,-0.0005000000000000004,-2.6199999999999903,97.554,0.991,0.42516,1.577745226581231,0.008246211251234746,0.00038470768123334185,97.19
1,0,231.2,0.4254,97.19,0.988,98.35248,1.011960901327297,0.0043769935178516305,0.0020000000000000018,0.00030000000000002247,0.9899999999999949,97.756,0.9918000000000001,0.4253,1.414012022579666,0.007563068160474974,0.0002915475947420759,95.82
1,0,232.3,0.4253,95.82,0.97,98.79719,1.0310706533082865,0.004438530578167398,-0.018000000000000016,-9.999999999998899e-05,-1.3700000000000045,97.53,0.9888,0.42538,1.6462685078685912,0.012377398757412297,0.00019235384061636054,92.88
1,0,230.0,0.4252,92.88,0.95,97.796,1.052928509905254,0.004577950043066323,-0.020000000000000018,-9.999999999998899e-05,-2.9399999999999977,96.18199999999999,0.9788,0.42532,2.180004587151157,0.01931838502566909,0.0001923538406164136,93.45
1,0,227.8,0.4253,93.45,0.965,96.88334,1.0367398608881755,0.004551096843231675,0.015000000000000013,9.999999999998899e-05,0.5700000000000074,95.108,0.9718,0.42526,1.853852744961222,0.015722595205626768,0.00011401754250951933,96.5
1,0,229.0,0.4251,96.5,0.991,97.3479,1.0087865284974094,0.004405181347150259,0.026000000000000023,-0.00020000000000003348,3.049999999999997,95.168,0.9728000000000001,0.42526,1.9022539262675333,0.016961721610732724,0.00011401754250951933,98.57
1,0,230.8,0.4247,98.57,1.0,98.02076000000001,0.9944279192452066,0.004308613168306788,0.009000000000000008,-0.00039999999999995595,2.069999999999993,95.44399999999999,0.9752000000000001,0.42512,2.322634280294725,0.020191582404556544,0.00024899799195969135,95.62
