LoadType,Condition,Vrms,Irms,RealPower,PF,ApparentPower,SP_Ratio,CurrentPerWatt,PF_Drift,Current_Drift,Power_Drift,RollingMean_Power,RollingMean_PF,RollingMean_Current,RollingStd_Power,RollingStd_PF,RollingStd_Current,ActualPower,PredictedPower,PredictionError,HealthScore,HealthStatus,Diagnosis,MaintenanceAlert
1,0,230.8,0.4248,97.18,0.991,98.04384,1.0088890718254784,0.0043712698086025925,-0.0030000000000000027,-0.0005000000000000004,-0.6699999999999875,97.53399999999999,0.9922000000000001,0.42498,1.1400570161180021,0.00810555365166316,0.00025884358211092525,96.6,97.99213,1.3921264648437557,91.55103452396868,Healthy,Normal stable operation,MAINTENANCE REQUIRED
0,0,232.0,0.0399,7.24,0.781,9.2568,1.278563535911602,0.005511049723756906,0.01200000000000001,-0.00010000000000000286,0.14000000000000057,7.087999999999999,0.7664,0.04002,0.21417282740815702,0.021720957621612996,8.366600265309783e-05,7.23,6.970878,0.2591218757629399,96.92513015010117,Healthy,Normal stable operation,MAINTENANCE REQUIRED
1,1,231.0,0.4268,95.63,0.971,98.5908,1.030960995503503,0.004463034612569278,0.017000000000000015,-0.0005999999999999894,1.8100000000000023,94.79199999999999,0.9630000000000001,0.42691999999999997,0.7886507465280829,0.006892024376041135,0.00034205262753139693,96.11,93.344734,2.765265808105468,88.01401551654322,Healthy,Unexpected appliance behavior predicted,MAINTENANCE REQUIRED
0,0,230.5,0.0401,6.56,0.709,9.243049999999998,1.4090015243902438,0.006112804878048781,-0.052000000000000046,0.0,-0.4900000000000002,6.898000000000001,0.7465999999999999,0.04002,0.2215174936658611,0.023943683927079705,8.366600265309829e-05,6.91,7.053099,0.14309915542602525,91.9671171120079,Healthy,Possible power factor degradation,MAINTENANCE REQUIRED
1,3,230.5,0.4351,88.41,0.882,100.29055,1.134380160615315,0.004921388983146703,0.006000000000000005,0.00029999999999996696,1.289999999999992,90.04,0.905,0.43238000000000004,2.2511441535360524,0.02471841418861836,0.0023668544526446005,86.95,88.31646,1.366459655761716,86.64153262029048,Healthy,Moderate load instability observed,MAINTENANCE REQUIRED
1,0,231.1,0.425,95.31,0.97,98.2175,1.030505718182772,0.00445913335431749,-0.006000000000000005,-0.00040000000000001146,-0.5999999999999943,96.188,0.9782,0.42508,2.14863212300292,0.012969194269498625,0.000356370593624852,95.02,95.12598,0.10597656250000398,89.93577838912037,Healthy,Moderate load instability observed,MAINTENANCE REQUIRED
0,0,230.2,0.04,7.2,0.782,9.208,1.278888888888889,0.005555555555555556,0.03300000000000003,0.00010000000000000286,0.33999999999999986,6.9959999999999996,0.7592000000000001,0.039939999999999996,0.14501724035439598,0.013971399357254706,5.4772255750046246e-05,7.17,7.0836396,0.08636037826538079,94.87013711572492,Healthy,Possible power factor degradation,MAINTENANCE REQUIRED
2,0,223.3,0.3684,53.25,0.647,82.26372,1.5448585915492958,0.00691830985915493,-0.0030000000000000027,-0.00040000000000001146,-0.03999999999999915,52.970000000000006,0.648,0.36854,0.2825774230170876,0.0015811388300718207,0.00042190046216367745,52.66,52.560318,0.09968200683593409,98.10862555358781,Healthy,Normal stable operation,MAINTENANCE REQUIRED
0,0,232.0,0.0402,7.24,0.776,9.3264,1.2881767955801104,0.005552486187845303,0.031000000000000028,0.0001999999999999988,0.41999999999999993,7.046000000000001,0.7612,0.04012,0.18595698427321772,0.014788509052638149,8.366600265208514e-05,6.95,6.965504,0.01550416946411115,95.09932714209505,Healthy,Possible power factor degradation,MAINTENANCE REQUIRED
1,0,230.6,0.4254,97.7,0.996,98.09724,1.0040659160696008,0.004354145342886387,0.010000000000000009,0.0005000000000000004,1.1000000000000085,97.46799999999999,0.9928000000000001,0.42512,0.5766021158475679,0.004438468204233264,0.000258843582110792,96.36,96.93077,0.5707708740234381,94.86733915481754,Healthy,Normal stable operation,MAINTENANCE REQUIRED
2,0,242.3,0.3774,59.37,0.649,91.44402000000001,1.5402395149065187,0.006356745831227893,0.014000000000000012,-0.0005999999999999894,1.4799999999999969,58.08,0.6386000000000001,0.37742000000000003,1.047138959259861,0.008792041856129649,0.00042661458012518445,57.36,57.201775,0.15822540283203068,93.30958917967403,Healthy,Normal stable operation,MAINTENANCE REQUIRED
1,3,232.1,0.4375,88.71,0.875,101.54375,1.1446708375605907,0.004931800247999099,0.007000000000000006,0.0014000000000000123,1.3499999999999943,88.528,0.8812000000000001,0.43538000000000004,1.691588011307758,0.02243211982850179,0.002745359721421009,86.92,87.178215,0.25821502685546704,91.12039579625387,Healthy,Moderate load instability observed | Current instability increasing,MAINTENANCE REQUIRED
1,0,232.0,0.4246,96.32,0.978,98.5072,1.0227076411960134,0.004408222591362127,0.020000000000000018,-0.00040000000000001146,2.4799999999999898,95.41799999999999,0.974,0.42508,1.29082144388758,0.011202678251204178,0.00032710854467680816,97.39,97.091125,0.29887451171875057,91.23768776278548,Healthy,Possible power factor degradation,MAINTENANCE REQUIRED
1,0,231.3,0.4249,97.22,0.989,98.27937,1.010896626208599,0.004370499897140506,0.007000000000000006,-0.0005999999999999894,1.1500000000000057,97.008,0.9882,0.42510000000000003,0.8093948356642086,0.005118593556827062,0.0002915475947422383,97.6,96.99201,0.6079879760742131,94.18050706670178,Healthy,Normal stable operation,MAINTENANCE REQUIRED
